post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link,Date,Time
1.02E+16,"“Even though we are not physically close, we are all connected.” As the coronavirus outbreak forced cancellations of religious services, faith leaders have stepped up to comfort communities that are increasingly anxious and unsure about where to turn.
NYTIMES.COM
Stirring Sermons About Coronavirus, in Empty Cathedrals","“Even though we are not physically close, we are all connected.” As the coronavirus outbreak forced cancellations of religious services, faith leaders have stepped up to comfort communities that are increasingly anxious and unsure about where to turn.","NYTIMES.COM
Stirring Sermons About Coronavirus, in Empty Cathedrals",15-03-2020 21:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCHILfi-CQIn_7R&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fnyregion%2F15NYVIRUS-CHURCH%2F15NYVIRUS-CHURCH-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDQyMqWcLsoijDm,365,75,90,https://m.facebook.com/story.php?story_fbid=10152230464909999&id=5281959998,https://nyti.ms/3aTYOqT,15-03-2020,21:25:07
1.02E+16,"Though the law in Saudi Arabia has changed to grant women new freedoms, for some, the problem has become persuading their families that attitudes are changing.
NYTIMES.COM
Saudi Law Granted Women New Freedoms. Their Families Don’t Always Agree.","Though the law in Saudi Arabia has changed to grant women new freedoms, for some, the problem has become persuading their families that attitudes are changing.","NYTIMES.COM
Saudi Law Granted Women New Freedoms. Their Families Don’t Always Agree.",15-03-2020 21:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDXL7cljeUSP3v5&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15saudi-women1%2Fmerlin_166511697_4fc84257-810f-4bd3-8f1b-df4c2ed03c2f-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQC1thTRGBd6jh2B,253,51,69,https://m.facebook.com/story.php?story_fbid=10152230440754999&id=5281959998,https://nyti.ms/2TShJNa,15-03-2020,21:05:11
1.02E+16,"Bernie Sanders and Joe Biden share a personal relationship that has remained sturdy, amicable and functional. Aides to both men say it could become an important factor in quickly uniting the party to confront President Donald J. Trump.
NYTIMES.COM
For Biden and Sanders, the Fight’s Not Personal","Bernie Sanders and Joe Biden share a personal relationship that has remained sturdy, amicable and functional. Aides to both men say it could become an important factor in quickly uniting the party to confront President Donald J. Trump.","NYTIMES.COM
For Biden and Sanders, the Fight’s Not Personal",15-03-2020 20:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQC7gB_Nj_tpEFyS&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15ALTA1BidenBernie-refer-print%2F15BidenBernie1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAUku9r-SC38c0d,3411,571,410,https://m.facebook.com/story.php?story_fbid=10152230427399999&id=5281959998,https://nyti.ms/3aZxNlE,15-03-2020,20:55:03
1.02E+16,"President Trump inflated the concept for a Google site that would help people evaluate symptoms and direct them to testing locations far beyond reality. The project is in its infancy and coronavirus tests themselves are not yet widely available.
NYTIMES.COM
Trump Oversold a Google Site to Fight Coronavirus",President Trump inflated the concept for a Google site that would help people evaluate symptoms and direct them to testing locations far beyond reality. The project is in its infancy and coronavirus tests themselves are not yet widely available.,"NYTIMES.COM
Trump Oversold a Google Site to Fight Coronavirus",15-03-2020 20:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAvrbKJgRPR6oeq&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2Fpolitics%2F14dc-virus-google-pix%2F14dc-virus-google-pix-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCK1Ecb15ao5s2p,1015,1155,1032,https://m.facebook.com/story.php?story_fbid=10152230385944999&id=5281959998,https://nyti.ms/2U6nyW5,15-03-2020,20:25:06
1.02E+16,"Tom Hanks shared on Twitter today that we should ""take care of ourselves and each other."" In our effort to take care of you, we have a special episode of ""The Daily"" out in this time of collective stress: Taffy Brodesser-Akner reflecting on her experience interviewing Hanks and on the generosity he showed her in a difficult personal moment.
NYTIMES.COM
Special Episode: The Contagious Kindness of Tom Hanks","Tom Hanks shared on Twitter today that we should ""take care of ourselves and each other."" In our effort to take care of you, we have a special episode of ""The Daily"" out in this time of collective stress: Taffy Brodesser-Akner reflecting on her experience interviewing Hanks and on the generosity he showed her in a difficult personal moment.","NYTIMES.COM
Special Episode: The Contagious Kindness of Tom Hanks",15-03-2020 20:15,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA_Og6ufvBddNzD&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F11%2F17%2Farts%2F15daily-hanks%2F17tom-hanks2-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQCaMZ6H_TYJX2UW,2976,111,620,https://m.facebook.com/story.php?story_fbid=10152230376274999&id=5281959998,https://nyti.ms/2vXaiuZ,15-03-2020,20:15:08
1.02E+16,"NFL players have approved a 10-year labor deal that adds a 17th regular season game, the first big expansion to the season in over 4 decades.
NYTIMES.COM
N.F.L. Players Vote Yes on New 10-Year Labor Deal","NFL players have approved a 10-year labor deal that adds a 17th regular season game, the first big expansion to the season in over 4 decades.","NYTIMES.COM
N.F.L. Players Vote Yes on New 10-Year Labor Deal",15-03-2020 20:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQB5zZ6Fz3U62DWq&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fsports%2F15nflcba%2F15nflcba-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBdz98wGmtc1tnK,160,25,32,https://m.facebook.com/story.php?story_fbid=10152230363794999&id=5281959998,https://nyti.ms/2xAdA7G,15-03-2020,20:05:09
1.02E+16,"Monthly payments on federal student loans aren't going to go down at all. Instead, the Department of Education says the entire payment will go towards paying down the principal amount of the loan.
NYTIMES.COM
Trump’s Student Loan Interest Waiver Isn’t What You May Think","Monthly payments on federal student loans aren't going to go down at all. Instead, the Department of Education says the entire payment will go towards paying down the principal amount of the loan.","NYTIMES.COM
Trump’s Student Loan Interest Waiver Isn’t What You May Think",15-03-2020 19:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBYeuID-gEITlDF&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fbusiness%2F14studentloans%2Fmerlin_170490513_2c6d20ee-bccf-4f9b-932c-c6521134ab52-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAz4Jm38Gm-Lsmw,948,610,1883,https://m.facebook.com/story.php?story_fbid=10152230353044999&id=5281959998,https://nyti.ms/2w877R7,15-03-2020,19:55:10
1.02E+16,"""The gray area are the cancer patients."" Hospitals in coronavirus hot spots like Seattle and New York are postponing elective surgeries, hoping to preserve resources to prepare for what could be a deluge of coronavirus cases.
NYTIMES.COM
The Coronavirus Is Forcing Hospitals to Cancel Surgeries","""The gray area are the cancer patients."" Hospitals in coronavirus hot spots like Seattle and New York are postponing elective surgeries, hoping to preserve resources to prepare for what could be a deluge of coronavirus cases.","NYTIMES.COM
The Coronavirus Is Forcing Hospitals to Cancel Surgeries",15-03-2020 19:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDM_cN-dDOiyivj&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2F14VIRUS-SURGERY%2F14VIRUS-SURGERY-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBF4JOuevXGHl9x,652,101,560,https://m.facebook.com/story.php?story_fbid=10152230339534999&id=5281959998,https://nyti.ms/2Qimcq7,15-03-2020,19:40:08
1.02E+16,"In New York, bars and restaurants are still attracting crowds, alarming some elected officials who have called for more restrictions on public life as the number of coronavirus cases in the state topped 600.
NYTIMES.COM
Pressure Grows for Broader Shutdown of New York: Live Updates","In New York, bars and restaurants are still attracting crowds, alarming some elected officials who have called for more restrictions on public life as the number of coronavirus cases in the state topped 600.","NYTIMES.COM
Pressure Grows for Broader Shutdown of New York: Live Updates",15-03-2020 19:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQC7ykuwI-J479VE&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584280346587&cfs=1&jq=75&ext=jpg&_nc_hash=AQARY4bZSylGGoEr,1004,203,249,https://m.facebook.com/story.php?story_fbid=10152230325624999&id=5281959998,https://nyti.ms/33lHEzR,15-03-2020,19:25:10
1.02E+16,"In The New York Times Opinion Section
“Every country affected by this crisis has handled it on a national basis,” writes New York Gov. Andrew Cuomo to President Donald J. Trump. “Localize testing, federalize shutdowns and task the Army Corps of Engineers to expand hospital capacity.”
NYTIMES.COM
Opinion | Andrew Cuomo to President Trump: Mobilize the Military to Help Fight Coronavirus","In The New York Times Opinion Section
“Every country affected by this crisis has handled it on a national basis,” writes New York Gov. Andrew Cuomo to President Donald J. Trump. “Localize testing, federalize shutdowns and task the Army Corps of Engineers to expand hospital capacity.”","NYTIMES.COM
Opinion | Andrew Cuomo to President Trump: Mobilize the Military to Help Fight Coronavirus",15-03-2020 19:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCKjGVYL53dDrD9&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F16%2Fopinion%2F13cuomoNew-print%2F13cuomoNew-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBJOq3d2-k4X9O-,1416,201,241,https://m.facebook.com/story.php?story_fbid=10152230308404999&id=5281959998,https://nyti.ms/2xFRvVs,15-03-2020,19:05:05
1.02E+16,"King Princess is gleefully claiming a cultural patch of ground once mostly reserved for male artists, writes Lizzy Goodman for The New York Times Magazine.
NYTIMES.COM
King Princess, an Old Kind of Rock Star for a New Age","King Princess is gleefully claiming a cultural patch of ground once mostly reserved for male artists, writes Lizzy Goodman for The New York Times Magazine.","NYTIMES.COM
King Princess, an Old Kind of Rock Star for a New Age",15-03-2020 18:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDwQqRzQQ1KPOpe&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fmagazine%2F15mag-kingprincess-04%2F15mag-kingprincess-04-facebookJumbo-v3.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDY5huHLJGCJshq,119,12,17,https://m.facebook.com/story.php?story_fbid=10152230301579999&id=5281959998,https://nyti.ms/33ioSZX,15-03-2020,18:55:07
1.02E+16,"Don't call it a reboot, but ""Westworld"" is back — and the new season of the sci-fi thriller mostly abandons the western setting.
NYTIMES.COM
What Is ‘Westworld’ Without Westworld?","Don't call it a reboot, but ""Westworld"" is back — and the new season of the sci-fi thriller mostly abandons the western setting.","NYTIMES.COM
What Is ‘Westworld’ Without Westworld?",15-03-2020 18:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCaaCUTGhrfWj2p&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Farts%2F15westworld1%2F15westworld1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCSKEV8xTHKgiqV,402,64,42,https://m.facebook.com/story.php?story_fbid=10152230279279999&id=5281959998,https://nyti.ms/2QdyNe4,15-03-2020,18:25:09
1.02E+16,"— Nike is temporarily closing all of its stores in the U.S. and several other countries
— The Vatican is closing Holy Week services to the public
— There's chaos at major U.S. airports as people arriving from Europe wait hours in crowded screening lines
Get the latest updates:
NYTIMES.COM
Coronavirus Live Updates: Chaos at U.S. Airports; Nike to Close Stores in North America","— Nike is temporarily closing all of its stores in the U.S. and several other countries
— The Vatican is closing Holy Week services to the public
— There's chaos at major U.S. airports as people arriving from Europe wait hours in crowded screening lines
Get the latest updates:","NYTIMES.COM
Coronavirus Live Updates: Chaos at U.S. Airports; Nike to Close Stores in North America",15-03-2020 17:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBrKbbr0S3NG3LG&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584274481452&cfs=1&jq=75&ext=jpg&_nc_hash=AQAAAiq8MTlxCeVI,347,55,158,https://m.facebook.com/story.php?story_fbid=10152230254829999&id=5281959998,https://nyti.ms/2U6jGo1,15-03-2020,17:55:19
1.02E+16,"Everyone arriving in Beijing from overseas will have to spend 14 days at a quarantine site and cover their own costs beginning Monday, Chinese officials said.
NYTIMES.COM
Coronavirus Live Updates: Chaos at U.S. Airports; Vatican’s Easter Week Will Be Closed to Public","Everyone arriving in Beijing from overseas will have to spend 14 days at a quarantine site and cover their own costs beginning Monday, Chinese officials said.","NYTIMES.COM
Coronavirus Live Updates: Chaos at U.S. Airports; Vatican’s Easter Week Will Be Closed to Public",15-03-2020 17:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584271572945&cfs=1&jq=75&ext=jpg&_nc_hash=AQC9AGSxonM6lljO,138,30,36,https://m.facebook.com/story.php?story_fbid=10152230234109999&id=5281959998,https://nyti.ms/2x2B7xJ,15-03-2020,17:25:10
1.02E+16,"Prime Minister Benjamin Netanyahu’s long-awaited trial on bribery and corruption charges has been delayed until May, officials said, citing the coronavirus pandemic. The move is likely to bolster his efforts to retain power, at least in the short term.
NYTIMES.COM
Netanyahu’s Corruption Trial Delayed Until May Over Coronavirus","Prime Minister Benjamin Netanyahu’s long-awaited trial on bribery and corruption charges has been delayed until May, officials said, citing the coronavirus pandemic. The move is likely to bolster his efforts to retain power, at least in the short term.","NYTIMES.COM
Netanyahu’s Corruption Trial Delayed Until May Over Coronavirus",15-03-2020 17:10,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQD2Wi8tXEYcKXrc&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15israel1%2F15israel1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCBkt_JErO1PMpp,310,118,121,https://m.facebook.com/story.php?story_fbid=10152230222929999&id=5281959998,https://nyti.ms/39TVjR3,15-03-2020,17:10:01
1.02E+16,"The Trump administration has been working to relax regulations governing America’s nursing homes, including rules meant to curb deadly infections among elderly residents.
NYTIMES.COM
Trump Administration Is Relaxing Oversight of Nursing Homes","The Trump administration has been working to relax regulations governing America’s nursing homes, including rules meant to curb deadly infections among elderly residents.","NYTIMES.COM
Trump Administration Is Relaxing Oversight of Nursing Homes",15-03-2020 16:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDsvdN8pN8S5C0l&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fbusiness%2F14nursinghomes%2Fmerlin_170495376_8b25ea70-14a0-4df3-9046-9122ad1ac191-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDJdLXd-_zy6OPW,791,660,4155,https://m.facebook.com/story.php?story_fbid=10152230194924999&id=5281959998,https://nyti.ms/2xxaFN0,15-03-2020,16:25:07
1.02E+16,"""We know it’s here. I mean, let’s be real. It has to be here. We just haven’t found it yet."" https://nyti.ms/33lZzGp
NYTIMES.COM
‘We’ve Got a Monster That’s Looming’: West Virginia Is the Last State Without a Coronavirus Case","""We know it’s here. I mean, let’s be real. It has to be here. We just haven’t found it yet."" https://nyti.ms/33lZzGp","NYTIMES.COM
‘We’ve Got a Monster That’s Looming’: West Virginia Is the Last State Without a Coronavirus Case",15-03-2020 15:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBRg_qM0X7tw8Mx&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2F14virus-westvirginia01%2Fmerlin_170473806_3ea0d109-0d52-4364-a8c7-1a8a192c6e18-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBMbn6IXm1HRFJV,845,172,203,https://m.facebook.com/story.php?story_fbid=10152230180129999&id=5281959998,https://nyti.ms/33lZzGp,15-03-2020,15:55:08
1.02E+16,"""Most days, the feeling I have when I look at my fully content wife and my semi-sleeping son is pure love. But other days I’ll feel a pang of something else. I’ll feel jealousy,"" writes Jared Bilski for NYT Parenting.
PARENTING.NYTIMES.COM
I’m Jealous of the Attention My Wife Gives My Son. Am I a Monster?","""Most days, the feeling I have when I look at my fully content wife and my semi-sleeping son is pure love. But other days I’ll feel a pang of something else. I’ll feel jealousy,"" writes Jared Bilski for NYT Parenting.","PARENTING.NYTIMES.COM
I’m Jealous of the Attention My Wife Gives My Son. Am I a Monster?",15-03-2020 15:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDrHc2cQ2uIQIut&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F10%2Fmultimedia%2F10-Parenting-wifesboyfriend%2F10-Parenting-wifesboyfriend-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQB1RK5T_x2tEo7s,263,298,39,https://m.facebook.com/story.php?story_fbid=10152230165064999&id=5281959998,https://nyti.ms/2xF30wj,15-03-2020,15:25:05
1.02E+16,"Ren Zhiqiang’s disappearance comes amid a far-reaching campaign by the Communist party to quash criticism of its slow, secretive initial response to the coronavirus epidemic, which has killed over 3,100 people in China and sickened more than 80,000.
NYTIMES.COM
Chinese Tycoon Who Criticized Xi’s Response to Coronavirus Has Vanished","Ren Zhiqiang’s disappearance comes amid a far-reaching campaign by the Communist party to quash criticism of its slow, secretive initial response to the coronavirus epidemic, which has killed over 3,100 people in China and sickened more than 80,000.","NYTIMES.COM
Chinese Tycoon Who Criticized Xi’s Response to Coronavirus Has Vanished",15-03-2020 14:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQB-jWZDSUjJ7As5&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fworld%2F14virus-china-tycoon1%2Fmerlin_105146953_9e45c253-1591-46d1-bcf8-2a50a97daabb-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCM-boUP6UJJ8tM,1803,389,3939,https://m.facebook.com/story.php?story_fbid=10152230137474999&id=5281959998,https://nyti.ms/2vmljWe,15-03-2020,14:25:05
